Country,ParticipantName,Address,City,BIC,Status,Role,Readiness Date,Scheme Leaving Date,Scheme Options
ITALY,La Cassa di Ravenna S.p.A.,Piazza Giuseppe Garibaldi 6,Ravenna - RA,CRRAIT2RXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-29,,
ITALY,LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA,VIA C. MARINI 33,STORO,CCRTIT2T20A,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,LIS PAY S.p.A.,"Via Roberto Bracco, 6",MILANO,CIMTITR1XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-29,,
ITALY,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO SPA,PIAZZETTA CUCCIA 1,MILANO,BAMEITMMXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-11,,
ITALY,MEDIOBANCA PREMIER SPA,Viale Bodio 37,Miano,MICSITM1XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-04,,
ITALY,MEDIOCREDITO TRENTINO ALTO ADIGE SPA,"VIA PARADISI, 1",TRENTO,CCRTIT2TM00,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,MONEYNET S.P.A.,"is Viale Aiace, 132/134",PALERMO,MOETIT31XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,Mooney S.p.A.,Via Nino Bonnet 6/A,Milano (MI),MOONITMMXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-04,,
ITALY,Nexi Payments S.p.A.,Corso Sempione 55,Milan,NEPYITM1XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,Poste Italiane S.p.A.,Viale Europa 190,Roma,BPPIITRRXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,PostePay S.p.A.,Viale Europa 190,Rome,PPAYITR1XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,PRADER BANK SPA,"P.tta della Mostra, 2",BOLZANO,PRRDIT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,PrimaCassa – Credito Cooperativo FVG – Società cooperativa,"Via Cividina,9",Martignacco (UD),CCRTIT2T99A,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,Raiffeisen Landesbank Suedtirol AG - Cassa Centrale Raiffeisen dell'Alto Adige SpA,"Laurinstrasse 1 - Via Laurin, 1",Bozen - Bolzano,RZSBIT2BXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-11,,
ITALY,RAIFFEISENKASSE ALGUND GENOSSENSCHAFT,Alte-Landstr.21,Algund,RZSBIT21001,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,Raiffeisenkasse Bozen,De-Lai-Strasse 2,Bozen,RZSBIT21003,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Bruneck,Europastrasse 19,Bruneck,RZSBIT21005,Ready for operations,Requesting PSP;Responding PSP,2025-07-11,,
ITALY,Raiffeisenkasse Deutschnofe/Aldein,Hauptstrasse 4,Deutschnofen,RZSBIT21006,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Freienfeld Genossenschaft,Trens/Rathausplatz 3,Freienfeld,RZSBIT21036,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Gröden Genossenschaft,"via Meisules, 211",Selva,RZSBIT21055,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,Raiffeisenkasse Hochpustertal,Pflegplatz 3,Innichen,RZSBIT21009,Ready for operations,Requesting PSP;Responding PSP,2025-07-11,,
ITALY,Raiffeisenkasse Kastelruth,O.-v.-Wolkensteinstr. 9/A,Kastelruth,RZSBIT21011,Ready for operations,Requesting PSP;Responding PSP,2025-07-11,,
ITALY,Raiffeisenkasse Laas,Vinschgaustr. 48,Laas,RZSBIT21012,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Lana,Maria-Hilf-Str.22,Lana,RZSBIT21014,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Latsch,Hauptstrasse 38,LATSCH,RZSBIT21015,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Marling Genossenschaft,Fr. Innerhoferstr. 3,Marlengo,RZSBIT21018,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Obervinschgau,Hauptstrasse 72,St. Valentin a.d.H.,RZSBIT21024,Ready for operations,Requesting PSP;Responding PSP,2025-07-11,,
ITALY,Raiffeisenkasse Partschins Gen. - Cassa Raiffeisen di Parcines Soc.coop.,"Spaureggstrasse, 12",Partschins,RZSBIT21025,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Passeier,Raiffeisenplatz 1,St. Leonhard in Passeier,RZSBIT21026,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Salurn,Trientstrasse 7,Salurn,RZSBIT21031,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Sarntal,Kirchplatz 5,Sarnthein,RZSBIT21032,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Schenna Genossenschaft,Erzherzog Johann Platz 2,Schenna,RZSBIT21033,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Schlanders,Hauptstrasse Nr. 33,Schlanders,RZSBIT21034,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Tauferer-Ahrntal,Ahrntalerstr. 25,Luttach,RZSBIT21040,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Tirol,"Hauptstrasse, 31",Tirol,RZSBIT21044,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Tisens Gen.Cassa Raiffeisen di Tesimo Soc.coop.,Dorf Nr. 81 Centro no. 81,Tisens Tesimo,RZSBIT21045,Ready for operations,Requesting PSP;Responding PSP,2025-08-10,,
ITALY,Raiffeisenkasse Untereisacktal,Dorfplatz 6B,Lajen,RZSBIT21013,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Untervinschgau,"Via Principale, 12",Naturns,RZSBIT21022,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Villnoess,St. Peter 6,Villnoess,RZSBIT21049,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Vintl,Raiffeisenplatz 1,Vintl,RZSBIT21050,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Welsberg-Gsies-Taisten,Pustertalerstr. 9,Welsberg-Taisten,RZSBIT21052,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,Raiffeisenkasse Wipptal,Neustadt 9,Sterzing,RZSBIT21054,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,RIVIERABANCA - CREDITO COOPERATIVO DI RIMINI E GRADARA,VIA MANCINI 21,Gradara,ICRAITRRRN0,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,ROMAGNABANCA CRED. COOP. ROMAGNA EST E SALA DI CESENATICO S.C.,Corso Perticari 25/27,SAVIGNANO SUL RUBICONE,CCRTIT2TRMB,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,SANFELICE 1893 BANCA POPOLARE SOC.COOP.PA.,Piazza Matteotti 23,SANFELICE SUL PANARO,SFSPIT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-29,,
ITALY,SGSS SPA,MAC 2 VIA BENIGNO CRESPI 19/A,MILANO,TWOSITMMXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,SICILBANCA CREDITO COOPERATIVO ITALIANO,Via Crispi 25,Caltanissetta,CCRTIT2TNIS,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,Societa Servizi di Pagamento S.p.A.,Via Danimarca 80,Modena,SOEPIT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,SOGEFIN S.P.A.,"Via A. Manzoni, snc",Monsampolo Del Tronto,SOIFIT31XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,Solution Bank S.P.A.,Corso della Repubblica 126,FORLI',CRDRIT2FXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,SUEDTIROL BANK S.P.A.,"VIA ESPERANTO, 1",BOLZANO,ALOAIT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,Terra Payment Services Italy Srl,Piazza Gae Aulenti 1 - Torre B,Milan,TPEAITMMXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
ITALY,TERRE ETRUSCHE DI VALDICHIANA E DI MAREMMA - CREDITO COOPERATIVO - SOCIETA' COOP.,Via S.S. Maremmana 35 - Albinia,Orbetello (GR),ICRAITRRNN0,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,TPPay S.r.l.,"Viale Famagosta, 75",Milano,TPPAITM2XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-07,,
ITALY,TYCHE BANK S.p.A.,Via Luigi Carlo Farini 6,Bologna,CEEPIT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-29,,
ITALY,UNICREDIT S.p.A.,"Piazza Gae Aulenti 3 , Tower A",MILANO,UNCRITMMXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-11,,
ITALY,UnipolPay S.p.A.,Via Stalingrado 37,Bologna,UNPLIT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,VALPOLICELLA BENACO CREDITO COOPERATIVO (VERONA) - SOC. COOPERATIVA,VIA ALCIDE DE GASPERI 11,COSTERMANO SUL GARDA,ICRAITRR8R0,Ready for operations,Requesting PSP;Responding PSP,2025-07-18,,
ITALY,ViViBanca S.p.A.,"Via Giolitti, 15",Torino,CRSNIT31XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
ITALY,Widiba S.p.A.,Via Ippolito Rosellini 16,Milano,WIDIITMMXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-15,,
ITALY,Xoldy S.p.A.,Piazza della Repubblica 32,Milano,XOLDITM2XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
ITALY,ZKB Credito Cooperativo Trieste e Gorizia,"Via del Ricreatorio, 2",OPICINA TRIESTE,CCRTIT2TV00,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
ITALY,ZPAY S.R.L.,Via Solferino 1,Lodi,ZPAYIT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
ITALY,Zurich Italy Bank S.p.A,"via Benigno Crespi, 23",MILAN,ZURIITM2XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-04,,
JERSEY,The Royal Bank of Scotland International Limited,"Royal Bank House, 71 Bath Street",St. Helier,RBOSLULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LATVIA,AS INDEXO Banka,Roberta Hirša street 1,Riga,IDXOLV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,AS Magnetiq Bank,BRIVIBAS IELA 54,RIGA,LAPBLV2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,AS SEB Banka,Elizabetes iela 95,Riga,UNLALV2XXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LATVIA,AS Swedbank,Balasta dambis 15,RIGA,HABALV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-11,,
LATVIA,BluOr Bank AS,Smilsu iela 6,RIGA,CBBRLV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,"Industra Bank, AS",Muitas iela 1,RIGA,MULTLV2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,Joint Stock Company Citadele banka,Republikas laukums 2A,RIGA,PARXLV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,JSC Regionala investiciju banka,2 J.Alunana street,RIGA,RIBRLV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,LATVIJAS BANKA,KR. VALDEMARA STREET 2A,RIGA,LACBLV2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-25,,
LATVIA,RIETUMU BANKA,Vesetas iela 7,RIGA,RTMBLV2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,SIGNET BANK AS,3 Antonijas street,RIGA,LLBBLV2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,STATE JSC LATVIJAS PASTS,ZIEMELU IELA 10 LIDOSTA,MARUPE DISTRICT,LPNSLV21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LATVIA,THE TREASURY OF THE REPUBLIC OF LATVIA,1 SMILSU STREET,RIGA,TRELLV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LATVIA,TigSiPay SIA,Skanstes iela 7 k-1,Riga,TGSILV22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-28,,
LITHUANIA,AB Artea bankas,"149, TILZES STREET",SIAULIAI,CBSBLT26XXX,Pending EDS registration,Requesting PSP;Responding PSP,2025-07-07,,
LITHUANIA,AB Fjord Bank,Rinktines str. 5,VILNIUS,FJORLT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-23,,
LITHUANIA,AB Mano Bankas,S.Moniuskos str.27,Vilnius,KUSRLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,AB SEB bankas,Konstitucijos av. 24,VILNIUS,CBVILT2XXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"ALPHAPAY, UAB",Lvovo str 105A,Vilnius,UANOLT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-15,,
LITHUANIA,Ambr Payments UAB,Kauno str. 16-305,Vilnius,AMPULT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,BEBAWA UAB,Mėsiniu str. 5,Vilnius,UABELT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Clearshift UAB,UPES str. 23,Vilnius,CLUALT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,ConnectPay UAB,Algirdo G. 38,Vilnius,CNUALT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LITHUANIA,Contomobile UAB,Tuskulenu g. 33C-55,Vilnius,UAAMLT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-18,,
LITHUANIA,"Demivolt, UAB",JOGAILOS ST. 4,VILNIUS,DMVOLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"deVere E-Money, UAB",Mesiniu str. 5,Vilnius,UADELT21XXX,Pending EDS registration,Requesting PSP,,,
LITHUANIA,European Merchant Bank,Gedimino pr. 35,Vilnius,EUEBLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Finci UAB,Menulio g.11-101,Vilnius,BAXXLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Finora Bank UAB,Zalgirio str. 90,Vilnius,FNRKLT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-06,,
LITHUANIA,"GF Bankas, UAB",Ukmerges g. 322-1,Vilnius,GRFNLT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-05,,
LITHUANIA,Kooperatinė bendrovė Jungtinė centrinė kredito unija,J.Jasinskio g. 12,Vilnius,JCKULT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-01,,
LITHUANIA,LIETUVOS BANKAS (BANK OF LITHUANIA),GEDIMINO 6,VILNIUS,LIABLT2XXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-07,,
LITHUANIA,LITHUANIAN CENTRAL CREDIT UNION,SAVANORIAI PR. 363B-201,KAUNAS,LCKULT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-18,,
LITHUANIA,LTL Kredito unija,Sporto g. 18,Vilnius,LTKULT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Ministry of Finance of the Republic of Lithuania,Lukiskiu Str. 2,Vilnius,MFRLLT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-18,,
LITHUANIA,Nandi Finance UAB,A. Tumeno st. 4,Vilnius,UANILT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"NEO Finance, AB",A. Vivulskio g. 7,Vilnius,UANFLT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-12,,
LITHUANIA,Nikulipe UAB,Konstiticujos av. 21C,VILNIUS,NIKULT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-08,,
LITHUANIA,"Okeo Payments, UAB",Gedimino pr.20,Vilnius,OKEOLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"PAYMONT, UAB",Ukmergės g. 126,VILNIUS,PMNTLT2VXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Paysera LT UAB,Pilaites av. 16,VILNIUS,EVIULT2VXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"Payswix, UAB",Menulio str. 7,VILNIUS,GLUALT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Rato kredito unija,J.Jasinskio 14A,VILNIUS,VRKULT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Revolut Bank UAB,"Quadrum South, Konstitucijos pr. 21B",Vilnius,RVUALT2VXXX,Pending EDS registration,Requesting PSP;Responding PSP,2025-07-07,,
LITHUANIA,RIA Lithuania UAB,Ukmergės g. 126,Vilnius,RILALT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Saldo Bank UAB,Zalgirio str 94-1,Vilnius,UASNLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,SATCHELPAY UAB,JOGAILOS G. 4,VILNIUS,STUALT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Secure Nordic Payments UAB,Perkunkiemio 2,Vilnius,MIEGLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,SONECT EUROPE UAB,Vokiečių g. 28-16,Vilnius,SONCLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,SUMUP EU PAYMENTS UAB,Upes Str. 23,Vilnius,SUPULT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Swedbank AB,20A Konstitucijos pr.,VILNIUS,HABALT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-11,,
LITHUANIA,"UAB ""Dipocket""",Lvivo str 25-104,VILNIUS,DIUALT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-27,,
LITHUANIA,"UAB ""International Payment Union""",Barboros Radvilaitės g. 1,VILNIUS,UIPULT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-05,,
LITHUANIA,"UAB ""PanPay Europe""",Antano Tumeno g.4,VILNIUS,PAEOLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB BLUE EMI LT,Antano Tumėno str. 4,Vilnius,UALELT22XXX,Pending EDS registration,Responding PSP,,,
LITHUANIA,UAB EXCHANGELT,J. Basanaviciaus str 24,VILNIUS,UDRULT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Guru Pay,Basanaviciaus g. 24,Vilnius,GUPULT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB IBS LITHUANIA,L. Stuokos-Guceviciaus St. 7,Vilnius,IBIULT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Lux International Payment System,Savanorių pr. 7,Vilnius,LIPYLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB MANEUVER LT,Žalgirio g. 92-710,VILNIUS,MNNELT21XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-14,,
LITHUANIA,UAB Nuvei,Lvivo g. 37-101,Vilnius,USPELT2VXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Paylar,Zygimanto Liauksmino 3A-4,VILNIUS,UAUPLT2VXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Perlas Finance,OLIMPIECIU STR. 15-1,VILNIUS,PEPGLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB PERVESK,"Rinktines str. 5, building B 5th floor",VILNIUS,UAPELT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Phoenix Payments,Švitrigailos g.11M,VILNIUS,UAPPLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Seven Seas Europe,A. Gostauto g. 40-1,VILNIUS,SESOLT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,2025-07-07,,
LITHUANIA,UAB SME Bank,Antano Tumėno g. 4-15,Vilnius,USDFLT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-05,,
LITHUANIA,UAB STANHOPE FINANCIAL,"Konstitucijos pr. 7, 18th floor",VILNIUS,USTILT2VXXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-03,,
LITHUANIA,UAB TransferGo Lithuania,Palangos g. 4,Vilnius,TRLULT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB Travel Union,Sauletekio al. 17,VILNIUS,UATULT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LITHUANIA,UAB WALLETTO,Zalgirio str. 92-222,VILNIUS,UAWALT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,UAB ZEN.COM,Lvivo str. 25-104,Vilnius,BZENLT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Urbo bankas UAB,Konstitucijos pr. 18B,VILNIUS,MDBALT22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-08-25,,
LITHUANIA,ValorPay UAB,Konstitucijos pr. 7,Vilnius,VAAALT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Valyuz UAB,Gedimino pr. 44A-201,VILNIUS,VAUALT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,"Verified Payments, UAB",Gedimino Av 20,VILNIUS,VEPALT2XXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Via Payments UAB,Konstitucijos ave. 7,Vilnius,VIPULT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Wallter UAB,Vilniaus St 28-201,Vilnius,WAUALT21XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Wittix UAB,Lvovo g. 25 - 104,Vilnius,WIUALT22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LITHUANIA,Yapily Connect UAB,Palangos g. 4-101,Vilnius,YCUBLT22XXX,Pending EDS registration,Requesting PSP,,,
LUXEMBOURG,3S Money (Luxembourg) SA,"25C, Boulevard Royal",Luxembourg,MOLULU22XXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,ANDBANK LUXEMBOURG S.A.,"4, rue Jean Monnet",LUXEMBOURG,BACALULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,Bank Julius Baer Europe S.A.,"14, rue Edward Steichen",LUXEMBOURG,BAERLULUXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,Bank of China (Europe) SA,"55, boulevard Royal",Luxembourg,BKCHLULAXXX,Ready for operations,Requesting PSP;Responding PSP,2025-09-14,,
LUXEMBOURG,"BANK OF CHINA LIMITED, Luxembourg Branch","55, boulevard Royal",LUXEMBOURG,BKCHLULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-09-14,,
LUXEMBOURG,Banking Circle S.A.,2 Boulevard de la Foire,LUXEMBOURG,BCIRLULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-07-09,,
LUXEMBOURG,Bankinter Luxembourg S.A.,"37, Avenue JF Kennedy",Luxembourg,BKBKLULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,BANQUE BCP S.A. LUXEMBOURG,5 RUE DES MEROVINGIENS,BERTRANGE,BMECLULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,BANQUE DE LUXEMBOURG S.A.,"14, BOULEVARD ROYAL",LUXEMBOURG,BLUXLULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,Banque de Patrimoines Privés,30 Boulevard Royal,Luxembourg,BBPPLULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
LUXEMBOURG,BANQUE ET CAISSE D'EPARGNE DE L'ETAT LUXEMBOURG,"1, PLACE DE METZ",LUXEMBOURG,BCEELULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,BANQUE INTERNATIONALE A LUXEMBOURG S.A.,"69, ROUTE D ' ESCH",LUXEMBOURG,BILLLULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-09-15,,
LUXEMBOURG,Banque Raiffeisen S.C.,"4, rue Leon Laval",Leudelange,CCRALULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,BANQUE TRANSATLANTIQUE LUXEMBOURG SA,"7, Boulevard Joseph II, BP 884",LUXEMBOURG,CMCILUL1XXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,BGL BNP Paribas,"60, avenue J.F. Kennedy",LUXEMBOURG,BGLLLULLXXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,BPER Bank Luxembourg S.A.,"BOULEVARD ROYAL 30, BP 215",LUXEMBOURG,BPMOLULSXXX,Ready for operations,Requesting PSP;Responding PSP,2025-10-09,,
LUXEMBOURG,BTG Pactual Europe S.A. (Luxembourg),"29, Avenue de la Porte-Neuve",Luxembourg,FISPLU22XXX,Ready for operations,Requesting PSP;Responding PSP,2025-09-29,,
LUXEMBOURG,CA INDOSUEZ WEALTH (EUROPE),"39, ALLEE SCHEFFER",LUXEMBOURG,AGRILULAXXX,Ready for operations,Requesting PSP;Responding PSP,2025-09-01,,
LUXEMBOURG,CAIXABANK WEALTH MANAGEMENT LUXEMBOURG S.A.,"46B Avenue John F. Kennedy, 5th floor",LUXEMBOURG,CAIXLULLXXX,Pending EDS registration,Requesting PSP;Responding PSP,,,
