IID/QR-IID,Valid on,Concatenation,New IID/QR-IID,SIC IID,Headquarters,IID type,QR-IID allocation,Name of bank/institution,Street Name,Building Number,Post Code,Town Name,Country,BIC,SIC participation,"RTGS customer payments, CHF","IP customer payments, CHF",euroSIC participation,"LSV+/BDD, CHF","LSV+/BDD, EUR",202508101630325
30121,2025-08-11,N,,301214.0,30121.0,4.0,8349.0,"Caisse d'Epargne Riviera, société coopérative",Avenue Paul-Ceresole,3,1800,Vevey 1,CH,CDDVCH21XXX,Y,Y,N,Y,N,N,
30122,2025-08-11,N,,301222.0,30122.0,4.0,8389.0,Bezirks-Sparkasse Dielsdorf Genossenschaft,Bahnhofstrasse,29,8157,Dielsdorf,CH,BZSDCH22XXX,Y,Y,Y,Y,N,N,
30123,2025-08-11,N,,301238.0,30123.0,4.0,8390.0,Alternative Bank Schweiz AG,Amthausquai,21,4600,Olten,CH,ABSOCH22XXX,Y,Y,Y,Y,N,N,
30124,2025-08-11,N,,301243.0,30124.0,4.0,8391.0,WIR Bank Genossenschaft,Auberg,1,4002,Basel,CH,WIRBCHBBXXX,Y,Y,Y,Y,N,N,
30125,2025-08-11,N,,301259.0,30125.0,4.0,8392.0,Freie Gemeinschaftsbank Genossenschaft,Meret Oppenheim-Strasse,10,4002,Basel,CH,FRGGCHB1XXX,Y,Y,N,Y,N,N,
30126,2025-08-11,N,,301267.0,30126.0,4.0,8393.0,Bank EKI Genossenschaft,Rosenstrasse,1,3800,Interlaken,CH,EKIICH22XXX,Y,Y,Y,Y,N,N,
30127,2025-08-11,N,,301275.0,30127.0,4.0,8394.0,Bank EEK AG,Amthausgasse 14 / Marktgasse,19,3001,Bern,CH,EEKBCH22XXX,Y,Y,Y,Y,N,N,
30128,2025-08-11,N,,301280.0,30128.0,4.0,8395.0,Spar- und Leihkasse Bucheggberg,Hauptstrasse,4,4584,Lüterswil,CH,SLBUCH22XXX,Y,Y,Y,Y,N,N,
30129,2025-08-11,N,,301291.0,30129.0,4.0,8396.0,Spar + Leihkasse Gürbetal AG,Dorfstrasse,19,3127,Mühlethurnen,CH,SLGUCH2MXXX,Y,Y,Y,Y,N,N,
30130,2025-08-11,N,,301309.0,30130.0,4.0,8397.0,DC Bank Deposito-Cassa der Stadt Bern,Schauplatzgasse,21,3001,Bern,CH,RBABCH22DCB,Y,Y,Y,Y,N,N,
30131,2025-08-11,N,,301317.0,30131.0,4.0,8398.0,VZ Depotbank AG,Innere Güterstrasse,2,6300,Zug,CH,VZDBCHZZXXX,Y,Y,N,Y,N,N,
30132,2025-08-11,N,,301325.0,30132.0,4.0,8401.0,Migros Bank AG,,,8010,Zürich,CH,MIGRCHZZXXX,Y,Y,Y,Y,N,N,
30133,2025-08-11,N,,301330.0,30133.0,4.0,8440.0,Bank Cler AG,,,4002,Basel,CH,BCLRCHBBXXX,Y,Y,Y,Y,N,N,
30141,2025-08-11,N,,301416.0,30141.0,4.0,8490.0,Cornèr Banca SA,Via Canova,16,6901,Lugano,CH,CBLUCH22XXX,Y,Y,Y,Y,N,N,
30143,2025-08-11,N,,301432.0,30143.0,4.0,8518.0,Bank Gantrisch Genossenschaft,Bahnhofstrasse,2,3150,Schwarzenburg,CH,BGAGCH22XXX,Y,Y,Y,Y,N,N,
30144,2025-08-11,N,,301448.0,30144.0,4.0,8519.0,Ersparniskasse Rüeggisberg Genossenschaft,Dorfstrasse,19,3088,Rüeggisberg,CH,EKRUCH21XXX,Y,Y,Y,Y,N,N,
30145,2025-08-11,N,,301453.0,30145.0,4.0,8521.0,BBO Bank Brienz Oberhasli AG,Hauptstrasse,115,3855,Brienz,CH,BBOBCH22XXX,Y,Y,Y,Y,N,N,
30146,2025-08-11,N,,301469.0,30146.0,4.0,8522.0,Società Bancaria Ticinese,,,6501,Bellinzona,CH,SBTICH22XXX,Y,Y,N,N,N,N,
30147,2025-08-11,N,,301477.0,30147.0,4.0,8525.0,"Bank für Tirol und Vorarlberg Aktiengesellschaft, Innsbruck",Hauptstrasse,19,9422,Staad SG,CH,BTVACH22XXX,Y,Y,N,Y,N,N,
30148,2025-08-11,N,,301485.0,30148.0,4.0,8528.0,PB IHAG AG,,,8022,Zürich,CH,IHZUCHZZXXX,Y,Y,N,Y,N,N,
30151,2025-08-11,N,,301512.0,30151.0,4.0,8553.0,BZ Bank Aktiengesellschaft,Egglirain,15,8832,Wilen b. Wollerau,CH,BZBKCH2WXXX,Y,Y,N,N,N,N,
30152,2025-08-11,N,,301528.0,30152.0,4.0,8635.0,"JPMorgan Chase Bank, National Association, Columbus",Dreikönigstrasse,37,8027,Zürich,CH,CHASCHGXXXX,Y,Y,Y,N,N,N,
30153,2025-08-11,N,,301533.0,30153.0,4.0,8666.0,Banca del Sempione SA,Via Peri,5,6901,Lugano 1,CH,BASECH22XXX,Y,Y,N,Y,N,N,
30154,2025-08-11,N,,301549.0,30154.0,4.0,8686.0,"BNP PARIBAS, Paris, succursale de Lancy/Genève",Esplanda de Pont-Rouge,9a,1212,Grand-Lancy,CH,BPPBCHGGXXX,Y,Y,Y,Y,N,N,
30156,2025-08-11,N,,301565.0,30156.0,4.0,8701.0,"HSBC Bank plc, London, Zweigniederlassung Zürich",Bederstrasse,49,8002,Zürich,CH,HSBCCHZZXXX,Y,Y,N,Y,N,N,
30157,2025-08-11,N,,301570.0,30157.0,4.0,8704.0,AEK BANK 1826 Genossenschaft,Hofstettenstrasse,2,3601,Thun,CH,AEKTCH22XXX,Y,Y,Y,Y,N,N,
30159,2025-08-11,N,,301596.0,30159.0,4.0,8710.0,Bank CIC (SCHWEIZ) AG,Marktplatz,13,4001,Basel,CH,CIALCHBBXXX,Y,Y,Y,Y,N,N,
30162,2025-08-11,N,,301629.0,30162.0,4.0,8731.0,LLB (Schweiz) AG,Zürcherstrasse,3,8730,Uznach,CH,LINSCH23XXX,Y,Y,Y,Y,N,N,
30163,2025-08-11,N,,301637.0,30163.0,4.0,8733.0,Bank Thalwil Genossenschaft,Gotthardstrasse,14,8800,Thalwil,CH,BKTHCH22XXX,Y,Y,Y,Y,N,N,
30164,2025-08-11,N,,301645.0,30164.0,4.0,8740.0,CA Indosuez (Switzerland) SA,Quai Général Guisan,4,1211,Genève 11,CH,AGRICHGGXXX,Y,Y,N,Y,N,N,
30165,2025-08-11,N,,301650.0,30165.0,4.0,8750.0,Bank J. Safra Sarasin AG,Elisabethenstrasse,62,4002,Basel,CH,SARACHBBXXX,Y,Y,N,Y,N,N,
30166,2025-08-11,N,,301661.0,30166.0,4.0,8762.0,CBH - Compagnie Bancaire Helvétique SA,Boulevard Emile-Jaques-Dalcroze,7,1211,Genève 3,CH,BSSACHGGXXX,Y,Y,N,Y,N,N,
30167,2025-08-11,N,,301676.0,30167.0,4.0,8780.0,Deutsche Bank AG Zürich Branch,Postfach 3604 / Uraniastrasse,9,8021,Zürich,CH,DEUTCHZZXXX,Y,Y,Y,N,N,N,
30168,2025-08-11,N,,301684.0,30168.0,4.0,8781.0,Swissquote Bank SA,Chemin de la Crétaux,33,1196,Gland,CH,SWQBCHZZXXX,Y,Y,Y,Y,N,N,
30169,2025-08-11,N,,301692.0,30169.0,4.0,8784.0,Spar- und Leihkasse Frutigen AG,Dorfstrasse,15,3714,Frutigen,CH,SLFFCH22XXX,Y,Y,Y,Y,N,N,
30170,2025-08-11,N,,301700.0,30170.0,4.0,8785.0,Regiobank Solothurn AG,Westbahnhofstrasse,11,4502,Solothurn,CH,RSOSCH22XXX,Y,Y,Y,Y,N,N,
30172,2025-08-11,N,,301726.0,30172.0,4.0,8800.0,Liechtensteinische Landesbank Aktiengesellschaft,Städtle,44,9490,Vaduz,LI,LILALI2XXXX,Y,Y,Y,Y,N,N,
30173,2025-08-11,N,,301734.0,30173.0,4.0,8802.0,Neue Bank AG,Marktgass,20,9490,Vaduz,LI,NBANLI22XXX,Y,Y,N,Y,N,N,
30174,2025-08-11,N,,301742.0,30174.0,4.0,8805.0,VP Bank AG,Aeulestrasse,6,9490,Vaduz,LI,VPBVLI2XXXX,Y,Y,Y,Y,N,N,
30175,2025-08-11,N,,301758.0,30175.0,4.0,8810.0,LGT Bank AG,,,9490,Vaduz,LI,BLFLLI2XXXX,Y,Y,N,Y,N,N,
30176,2025-08-11,N,,301763.0,30176.0,4.0,8821.0,"Hypo Vorarlberg Bank AG, Bregenz, Zweigniederl., St. Gallen",Bankgasse,1,9004,St. Gallen,CH,RBABCH22VLH,Y,Y,Y,Y,N,N,
30177,2025-08-11,N,,301779.0,30177.0,4.0,8836.0,"COMMERZBANK AG FF, Zweigniederlassung Zürich",Pelikanplatz,15,8001,Zürich,CH,COBACHZHXXX,Y,Y,Y,Y,N,N,
30178,2025-08-11,N,,301787.0,30178.0,4.0,8890.0,Sparkasse Bundespersonal,Monbijoustrasse,118,3003,Bern,CH,SKBPCH22XXX,Y,Y,N,N,N,N,
30180,2025-08-11,N,,301805.0,30180.0,4.0,8235.0,Banco Santander International SA,,,1211,Genève 1,CH,BSCHCHGGXXX,Y,Y,N,N,N,N,
30182,2025-08-11,N,,301821.0,30182.0,4.0,8236.0,Nexent Bank (Suisse) SA,Rue du Rhône,80,1204,Genève,CH,FSUICHGGXXX,Y,Y,N,Y,N,N,
30183,2025-08-11,Y,30248.0,,,,,,,,,,,,,,,,,,
30184,2025-08-11,N,,301844.0,30184.0,4.0,8238.0,Investec Bank (Switzerland) AG,Löwenstrasse,29,8022,Zürich,CH,IVESCHZZXXX,Y,Y,N,Y,N,N,
30186,2025-08-11,N,,301868.0,30186.0,4.0,8245.0,Kaleido Privatbank AG,Bellerivestrasse,17,8008,Zürich,CH,ANPRCH22XXX,Y,Y,N,Y,N,N,
30187,2025-08-11,N,,301873.0,30187.0,4.0,8246.0,Gonet & Cie SA (ex. ONE swiss bank SA),Rue de Lausanne,78,1202,Genève,CH,BQBHCHGGXXX,Y,Y,N,Y,N,N,
30188,2025-08-11,N,,301889.0,30188.0,4.0,8248.0,Van Lanschot Kempen (Schweiz) AG,Mittelstrasse,10,8034,Zürich,CH,FVLBCHZZXXX,Y,Y,Y,Y,N,N,
30189,2025-08-11,N,,301897.0,30189.0,4.0,8268.0,Banque Internationale à Luxembourg (Suisse) SA,Bahnhofstrasse,20,8001,Zürich,CH,BILSCHZZXXX,Y,Y,N,Y,N,N,
30190,2025-08-11,N,,301902.0,30190.0,4.0,8270.0,BBVA SA,Selnaustrasse,32/36,8021,Zürich,CH,BBVACHZZXXX,Y,Y,N,Y,N,N,
30194,2025-08-11,N,,301947.0,30194.0,4.0,8288.0,Frankfurter Bankgesellschaft (Schweiz) AG,Börsenstrasse,16,8022,Zürich,CH,FBGSCHZZXXX,Y,Y,N,Y,N,N,
30196,2025-08-11,N,,301960.0,30196.0,4.0,83002.0,Bank von Roll AG,Bleicherweg,37,8027,Zürich,CH,VRLLCHZZXXX,Y,Y,N,Y,N,N,
30197,2025-08-11,N,,301971.0,30197.0,4.0,8309.0,Banque SYZ SA,Quai des Bergues,1,1201,Geneva,CH,SYCOCHGGXXX,Y,Y,N,Y,N,N,
30198,2025-08-11,N,,301986.0,30198.0,4.0,8326.0,Caisse d'Epargne de Nyon société coopérative,Rue St-Jean,11,1260,Nyon,CH,CAGYCH21XXX,Y,Y,N,Y,N,N,
30199,2025-08-11,N,,301994.0,30199.0,4.0,8327.0,Caisse d'Epargne d'Aubonne Sociéte coopérative,Rue de l'Hôtel-de-Ville,21,1170,Aubonne,CH,RBABCH22CEA,Y,Y,N,Y,N,N,
30201,2025-08-11,N,,302014.0,30201.0,4.0,8346.0,Banque Algérienne du Commerce Extérieur SA,Talacker,41,8023,Zürich,CH,AEXTCHZZXXX,Y,Y,N,Y,N,N,
30202,2025-08-11,N,,302022.0,30202.0,4.0,8348.0,Caisse d'Epargne et de Crédit Mutuel de Chermignon,,,3971,Chermignon,CH,CDEMCH21XXX,Y,Y,N,N,N,N,
30203,2025-08-11,N,,302038.0,30203.0,4.0,8374.0,"CACEIS Bank, Montrouge, succursale de Nyon / Suisse",Route de Signy,35,1260,Nyon,CH,ISAECH2NXXX,Y,Y,N,N,N,N,
30204,2025-08-11,Y,30261.0,,,,,,,,,,,,,,,,,,
30206,2025-08-11,N,,302067.0,30206.0,4.0,8378.0,NPB Neue Privat Bank AG,Limmatquai 1 / am Bellevue,,8024,Zürich,CH,NEPICHZZXXX,Y,Y,N,N,N,N,
30207,2025-08-11,N,,302075.0,30207.0,4.0,8379.0,QNB (Suisse) SA,Quai du Mont-Blanc,1,1201,Genève,CH,QNBACHGGXXX,Y,Y,N,Y,N,N,
30208,2025-08-11,N,,302080.0,30208.0,4.0,8380.0,J.P. Morgan (Suisse) SA,Rue de la Confédération,8,1211,Genève 11,CH,MGTCCHGGXXX,Y,Y,N,N,N,N,
30209,2025-08-11,N,,302091.0,30209.0,4.0,8384.0,Reyl & Cie S.A.,Rue du Rhône,4,1204,Genève,CH,REYLCHGGXXX,Y,Y,N,Y,N,N,
30210,2025-08-11,N,,302109.0,30210.0,4.0,8385.0,NBK Banque Privée (Suisse) SA,Rue de la Corraterie,5,1204,Genève,CH,NBOKCHGGXXX,Y,Y,N,Y,N,N,
30211,2025-08-11,N,,302117.0,30211.0,4.0,8387.0,"ING Bank N.V., Amsterdam, succursale de Lancy/Genève",Avenue de Morgines,10,1213,Petit-Lancy,CH,BBRUCHGTXXX,Y,Y,N,N,N,N,
30212,2025-08-11,N,,302125.0,30212.0,4.0,8388.0,Banque Eric Sturdza SA,Rue du Rhône,112,1211,Genève 3,CH,BABRCHGGXXX,Y,Y,N,Y,N,N,
30213,2025-08-11,N,,302130.0,30213.0,4.0,8495.0,Banca Credinvest SA,Via G. Cattori,14,6902,Lugano,CH,BCRECH22XXX,Y,Y,N,Y,N,N,
30214,2025-08-11,N,,302141.0,30214.0,4.0,8496.0,Banca Aletti & C. (Suisse) SA,Via Massimiliano Magatti,6,6900,Lugano,CH,VRBPCH22XXX,Y,Y,N,N,N,N,
30216,2025-08-11,N,,302164.0,30216.0,4.0,8498.0,Axion SWISS Bank SA,Viale Stefano Franscini,22,6900,Lugano,CH,UNCECH22XXX,Y,Y,N,N,N,N,
30217,2025-08-11,N,,302172.0,30217.0,4.0,8499.0,FAB Private Bank (Suisse) SA,Quai de l'Ile,5,1211,Genève 11,CH,NBPSCHGGXXX,Y,Y,N,N,N,N,
30218,2025-08-11,N,,302188.0,30218.0,4.0,8509.0,Mercantil Bank (Schweiz) AG,Kasernenstrasse,1,8036,Zürich,CH,BAMRCHZZXXX,Y,Y,N,N,N,N,
30220,2025-08-11,N,,302201.0,30220.0,4.0,8534.0,VP Bank (Schweiz) AG,Talstrasse,59,8001,Zürich,CH,VPBVCHZHXXX,Y,Y,N,Y,N,N,
30221,2025-08-11,N,,302216.0,30221.0,4.0,8533.0,SELVI & Cie SA,Rue du Grütli,4,1211,Genève 11,CH,SELVCHGGXXX,Y,Y,N,Y,N,N,
30223,2025-08-11,N,,302232.0,30223.0,4.0,8539.0,Bergos AG,,,8034,Zürich,CH,BEGOCHZZXXX,Y,Y,N,Y,N,N,
30224,2025-08-11,N,,302248.0,30224.0,4.0,8540.0,BANQUE BANORIENT (SUISSE) SA,Rue Rodolphe Toepffer,1,1206,Genève,CH,BLOMCHGGXXX,Y,Y,N,Y,N,N,
30225,2025-08-11,N,,302253.0,30225.0,4.0,8543.0,Scobag Privatbank AG,,,4010,Basel,CH,SCOPCHBBXXX,Y,Y,N,Y,N,N,
30226,2025-08-11,N,,302269.0,30226.0,4.0,8548.0,Hyposwiss Private Bank Genève SA,Rue du Général-Dufour,3,1211,Genève 1,CH,CCIECHGGXXX,Y,Y,N,N,N,N,
30228,2025-08-11,N,,302285.0,30228.0,4.0,8564.0,Privatbank Von Graffenried AG,,,3001,Bern,CH,GRAFCH22XXX,Y,Y,N,N,N,N,
30229,2025-08-11,N,,302290.0,30229.0,4.0,8565.0,"Dreyfus Söhne & Cie AG, Banquiers",Aeschenvorstadt,16,4002,Basel,CH,DREYCHBBXXX,Y,Y,N,Y,N,N,
30230,2025-08-11,N,,302304.0,30230.0,4.0,8570.0,Banque Bonhôte & Cie SA,Quai Ostervald,2,2001,Neuchâtel,CH,BONHCH22XXX,Y,Y,N,Y,N,N,
30231,2025-08-11,N,,302312.0,30231.0,4.0,8571.0,Edmond de Rothschild (Suisse) S.A,,,1211,Genève 11,CH,PRIBCHGGXXX,Y,Y,N,Y,N,N,
30232,2025-08-11,N,,302328.0,30232.0,4.0,8572.0,Trafina Privatbank AG,Rennweg,50,4020,Basel,CH,TRAPCHBBXXX,Y,Y,N,Y,N,N,
30233,2025-08-11,N,,302333.0,30233.0,4.0,8573.0,"Maerki, Baumann & Co. AG",Dreikönigstrasse,6,8022,Zürich,CH,MAEBCHZZXXX,Y,Y,N,Y,N,N,
30234,2025-08-11,N,,302349.0,30234.0,4.0,8574.0,Banque Des Monts Blancs SA,Rue du Mont Blanc,3,1211,Genève,CH,MEDSCHGGXXX,Y,Y,N,Y,N,N,
30236,2025-08-11,Y,30248.0,,,,,,,,,,,,,,,,,,
30237,2025-08-11,N,,302370.0,30237.0,4.0,8584.0,Banca del Ceresio SA,,,6901,Lugano,CH,BACECH22XXX,Y,Y,N,Y,N,N,
30238,2025-08-11,N,,302381.0,30238.0,4.0,8609.0,Banca Zarattini & Co. SA,Via Sarafino Balestra,17,6900,Lugano,CH,EUBACH22XXX,Y,Y,N,Y,N,N,
30239,2025-08-11,N,,302396.0,30239.0,4.0,8615.0,DZ PRIVATBANK (Schweiz) AG,Münsterhof,12,8022,Zürich,CH,GENOCHZZXXX,Y,Y,N,Y,N,N,
30240,2025-08-11,N,,302408.0,30240.0,4.0,8616.0,EFG Bank European Financial Group SA,Quai du Seujet,24,1211,Genève 2,CH,EFGBCHGGXXX,Y,Y,N,N,N,N,
30241,2025-08-11,N,,302413.0,30241.0,4.0,8619.0,Nomura Bank (Switzerland) Ltd,,,8021,Zürich,CH,NBSZCHZZXXX,Y,Y,N,N,N,N,
30243,2025-08-11,N,,302437.0,30243.0,4.0,8624.0,Banque Audi (Suisse) SA,,,1211,Genève 12,CH,AUDSCHGGXXX,Y,Y,N,N,N,N,
30244,2025-08-11,N,,302445.0,30244.0,4.0,8629.0,Banque de Commerce et de Placements SA,Rue de la Fontaine,1,1211,Genève 3,CH,BPCPCHGGXXX,Y,Y,N,Y,N,N,
30245,2025-08-11,N,,302450.0,30245.0,4.0,8634.0,Schroder & Co Bank AG,Central,2,8021,Zürich,CH,BJHSCHZZXXX,Y,Y,N,Y,N,N,
30246,2025-08-11,N,,302461.0,30246.0,4.0,8638.0,Citibank (Switzerland) AG,Prime Tower / Hardstrasse,201,8010,Zürich,CH,CBSWCHZZXXX,Y,Y,N,N,N,N,
30248,2025-08-11,N,,302484.0,30248.0,4.0,8657.0,"UNION BANCAIRE PRIVEE, UBP SA",,,1211,Genève 1,CH,UBPGCHGGXXX,Y,Y,N,Y,N,N,
30249,2025-08-11,N,,302492.0,30249.0,4.0,8659.0,Deutsche Bank (Suisse) S.A.,Place des Bergues,3,1211,Genève 1,CH,DEUTCHGGXXX,Y,Y,N,Y,N,N,
30250,2025-08-11,N,,302500.0,30250.0,4.0,8660.0,GPB (Schweiz) AG,Zollikerstrasse,183,8032,Zürich,CH,RKBZCHZZXXX,Y,Y,N,N,N,N,
30251,2025-08-11,N,,302511.0,30251.0,4.0,8661.0,Rothschild & Co Bank AG,,,8034,Zürich,CH,ROTACHZZXXX,Y,Y,N,Y,N,N,
30252,2025-08-11,N,,302526.0,30252.0,4.0,8663.0,PKB PRIVATE BANK SA,Via Serafina Balestra,1,6900,Lugano,CH,PKBSCH22XXX,Y,Y,N,Y,N,N,
30253,2025-08-11,N,,302534.0,30253.0,4.0,8667.0,EFG Bank AG,Bleicherweg,8,8022,Zürich,CH,EFGBCHZZXXX,Y,Y,N,Y,N,N,
30254,2025-08-11,N,,302542.0,30254.0,4.0,8689.0,HSBC Private Bank (Suisse) SA,Quai Général-Guisan,2,1211,Genève 1,CH,BLICCHGGXXX,Y,Y,N,Y,N,N,
30256,2025-08-11,N,,302563.0,30256.0,4.0,8700.0,"Citibank N.A., Sioux Falls",Bleicherweg,10,8010,Zürich,CH,CITICHZZXXX,Y,Y,N,N,N,N,
30259,2025-08-11,N,,302595.0,30259.0,4.0,8705.0,Société Générale,Talacker,50,8021,Zürich,CH,SGABCHZZXXX,Y,Y,N,Y,N,N,
30260,2025-08-11,N,,302605.0,30260.0,4.0,8719.0,Arab Bank (Switzerland) Ltd.,Place de Longemalle,10-12,1204,Genève,CH,ARBSCHZZXXX,Y,Y,N,Y,N,N,
30261,2025-08-11,N,,302610.0,30261.0,4.0,8721.0,Gonet & Cie SA,Boulevard du Théâtre,6,1211,Genève 11,CH,GONECHGGXXX,Y,Y,N,Y,N,N,
30262,2025-08-11,N,,302621.0,30262.0,4.0,8726.0,"Bank of America Europe DAC, Dublin, Zurich Branch","Stockerhof, Stockerstrasse",23,8002,Zürich,CH,BOFACH2XXXX,Y,Y,Y,N,N,N,
30263,2025-08-11,N,,302636.0,30263.0,4.0,8727.0,Banque Cramer & Cie SA,Avenue de Miremont,22,1211,Genève 12,CH,CRAMCHGGXXX,Y,Y,N,Y,N,N,
30264,2025-08-11,N,,302644.0,30264.0,4.0,8735.0,Barclays Bank (Suisse) SA,Chemin de Grange-Canal,18-20,1211,Genève 3,CH,BARCCHGGXXX,Y,Y,N,Y,N,N,
30269,2025-08-11,N,,302697.0,30269.0,4.0,8756.0,Baumann & Cie KmG,St. Jakobs-Strasse,46,4002,Basel,CH,BAUMCHBBXXX,Y,Y,N,Y,N,N,
30270,2025-08-11,N,,302702.0,30270.0,4.0,8757.0,Bank Vontobel AG,Gotthardstrasse,43,8022,Zürich,CH,VONTCHZZXXX,Y,Y,N,Y,N,N,
30272,2025-08-11,N,,302723.0,30272.0,4.0,8761.0,Reichmuth & Co.,Rütligasse,1,6000,Luzern 7,CH,REICCH22XXX,Y,Y,N,Y,N,N,
30273,2025-08-11,N,,302739.0,30273.0,4.0,8767.0,Bordier & Cie SCmA,,,1211,Genève 11,CH,BORDCHGGXXX,Y,Y,N,Y,N,N,
30275,2025-08-11,N,,302755.0,30275.0,4.0,8770.0,Mirabaud & Cie SA,Boulevard Georges-Favon,29,1211,Genève 11,CH,MIRACHGGXXX,Y,Y,N,Y,N,N,
30277,2025-08-11,N,,302771.0,30277.0,4.0,8777.0,Piguet Galland & Cie SA,Rue de la Plaine,14,1401,Yverdon-les-Bains,CH,PIGUCH22XXX,Y,Y,N,Y,N,N,
30281,2025-08-11,N,,302819.0,30281.0,4.0,30281.0,Pfandbriefbank schweizerischer Hypothekarinstitute AG,Nansenstrasse,16,8050,Zürich,CH,,Y,Y,N,N,N,N,
30283,2025-08-11,N,,302835.0,30283.0,4.0,8789.0,Habib Bank AG Zürich,Weinbergstrasse,59,8042,Zürich,CH,HBZUCHZZXXX,Y,Y,N,Y,N,N,
30285,2025-08-11,N,,302851.0,30285.0,4.0,8797.0,IBKR Financial Services AG,Gubelstrasse,28,6300,Zug,CH,TMBECH22XXX,Y,Y,N,Y,N,N,
30286,2025-08-11,N,,302866.0,30286.0,4.0,8799.0,InCore Bank AG,Wiesenstrasse,17,8952,Schlieren,CH,INCOCHZZXXX,Y,Y,N,Y,N,N,
30288,2025-08-11,N,,302882.0,30288.0,4.0,8803.0,BENDURA BANK AG,Schaaner Strasse,27,9487,Gamprin-Bendern,LI,HYIBLI22XXX,Y,Y,N,Y,N,N,
30289,2025-08-11,N,,302898.0,30289.0,4.0,8806.0,Kaiser Partner Privatbank AG,Herrengasse,23,9490,Vaduz,LI,SERBLI22XXX,Y,Y,N,N,N,N,
30290,2025-08-11,N,,302907.0,30290.0,4.0,8811.0,Bank Frick AG,Landstrasse,14,9496,Balzers,LI,BFRILI22XXX,Y,Y,N,Y,N,N,
30291,2025-08-11,N,,302915.0,30291.0,4.0,8812.0,SIGMA Bank AG,Feldkircher Strasse,2,9494,Schaan,LI,VOAGLI22XXX,Y,Y,N,Y,N,N,
30295,2025-08-11,N,,302954.0,30295.0,4.0,8820.0,Tellco Bank AG,Bahnhofstrasse,4,6430,Schwyz,CH,DOMICHZZXXX,Y,Y,N,N,N,N,
30296,2025-08-11,N,,302962.0,30296.0,4.0,8822.0,CIM Banque SA,Rue Merle d'Aubigné,16,1211,Genève 6,CH,CIMMCHGGXXX,Y,Y,N,Y,N,N,
30297,2025-08-11,N,,302978.0,30297.0,4.0,8825.0,TradeXBank AG,Gartenstrasse,24,8002,Zürich,CH,TXBZCHZZXXX,Y,Y,N,N,N,N,
30299,2025-08-11,N,,302999.0,30299.0,4.0,8827.0,S.P. Hinduja Banque Privée SA,Place de la Fusterie 3 bis,,1211,Genève 1,CH,ABSGCHGGXXX,Y,Y,N,Y,N,N,
30308,2025-08-11,N,,303087.0,30005.0,4.0,230.0,UBS Switzerland AG,Bahnhofstrasse,45,8098,Zürich,CH,UBSWCHZH80A,Y,Y,Y,Y,N,N,
30310,2025-08-11,Y,30209.0,,,,,,,,,,,,,,,,,,
30311,2025-08-11,N,,303110.0,30311.0,4.0,8831.0,"ABANCA CORPORACION BANCARIA S.A., BETANZOS",Quai des Bergues,27,1211,Genève 1,CH,CAGLCHGGXXX,Y,Y,N,N,N,N,
30313,2025-08-11,N,,303136.0,30313.0,4.0,8838.0,Banque du Léman SA,Rue François-Bonivard,12,1201,Genève,CH,BLEMCHGGXXX,Y,Y,N,Y,N,N,
30314,2025-08-11,N,,303144.0,30314.0,4.0,8839.0,Quilvest (Switzerland) Ltd.,Füsslistrasse,6,8001,Zürich,CH,QVCHCHZHXXX,Y,Y,N,N,N,N,
30315,2025-08-11,N,,303152.0,30315.0,4.0,8841.0,Banco Itaú (Suisse) SA,Bleicherweg,30,8002,Zürich,CH,ITAUCHZZXXX,Y,N,N,N,N,N,
30316,2025-08-11,N,,303168.0,30316.0,4.0,8842.0,Globalance Bank AG,Gartenstrasse,16,8002,Zürich,CH,GLBNCHZZXXX,Y,Y,N,N,N,N,
30317,2025-08-11,N,,303173.0,30317.0,4.0,8843.0,Dukascopy Bank SA,Route de Pré-Bois,20,1215,Genève 15,CH,DUBACHGGXXX,Y,Y,N,Y,N,N,
30318,2025-08-11,N,,303189.0,30318.0,4.0,8845.0,Helvetische Bank AG,Seefeldstrasse,215,8008,Zürich,CH,SFBFCH22XXX,Y,Y,N,Y,N,N,
30319,2025-08-11,N,,303197.0,30319.0,4.0,8846.0,Aquila AG,Bahnhofstrasse,43,8001,Zürich,CH,AQULCHZZXXX,Y,Y,N,N,N,N,
30321,2025-08-11,N,,303218.0,30321.0,4.0,83014.0,Sygnum Bank AG,Uetlibergstrasse,134A,8045,Zürich,CH,SYGNCHZZXXX,Y,Y,N,Y,N,N,
30322,2025-08-11,N,,303223.0,30322.0,4.0,83018.0,AMINA Bank AG,Kolinplatz,15,6300,Zug,CH,SCRYCH22XXX,Y,Y,Y,Y,N,N,
30324,2025-08-11,N,,303247.0,30324.0,4.0,8865.0,Remaco Asset Management AG,,,4020,Basel,CH,RMCOCHBBXXX,Y,Y,N,N,N,N,
30325,2025-08-11,N,,303255.0,30325.0,4.0,8866.0,LF Finance (Suisse) SA,,,1211,Genève 3,CH,LFFSCHGGXXX,Y,Y,N,N,N,N,
30326,2025-08-11,N,,303260.0,30326.0,4.0,8867.0,"State Street Bank International GmbH, München, ZN Zürich",Kalanderplatz,5,8045,Zürich,CH,SSBECHZZXXX,Y,Y,N,N,N,N,
30327,2025-08-11,N,,303271.0,30327.0,4.0,8871.0,Zähringer Privatbank AG,Schmiedenplatz,3,3011,Bern,CH,ZAPRCH22XXX,Y,Y,N,Y,N,N,
